timestamp,open,high,low,close,volume
2024-01-05 01:00:00,38612.34,38612.34,38440.36,38585.72,1177.72
2024-01-05 02:00:00,38567.05,38976.66,38561.85,38588.2,684.68
2024-01-05 03:00:00,38581.04,38771.09,38324.6,38511.69,1156.89
2024-01-05 04:00:00,38117.04,38248.54,37947.27,38049.37,1218.95
2024-01-05 05:00:00,37832.73,38102.41,37770.13,37913.59,2001.33
2024-01-05 06:00:00,37878.78,37878.78,37756.06,37803.47,1056.23
2024-01-05 07:00:00,37509.65,37631.47,37139.46,37545.89,1427.84
2024-01-05 08:00:00,37580.9,37580.9,37444.58,37494.94,1007.84
2024-01-05 09:00:00,37604.83,37726.69,37423.66,37625.43,1339.21
2024-01-05 10:00:00,38355.67,38437.49,37861.79,38237.73,1603.21
2024-01-05 11:00:00,38313.28,38337.98,38242.61,38295.62,1315.74
2024-01-05 12:00:00,38371.18,38545.93,38268.91,38380.8,782.58
2024-01-05 13:00:00,38385.43,38404.87,38048.91,38357.18,1234.88
2024-01-05 14:00:00,37744.25,37859.07,37512.6,37734.0,1796.83
2024-01-05 15:00:00,37696.31,37801.62,37603.36,37726.23,1086.36
2024-01-05 16:00:00,37763.91,37980.13,37742.41,37746.43,2202.21
2024-01-05 17:00:00,38583.08,38596.78,38048.9,38550.38,2260.76
2024-01-05 18:00:00,38562.3,38632.81,38414.49,38487.84,1173.18
2024-01-05 19:00:00,38575.86,38614.67,38351.74,38587.96,1350.52
2024-01-05 20:00:00,38673.93,38689.28,38463.77,38577.3,894.67
2024-01-05 21:00:00,38263.21,38423.03,38109.74,38194.65,1109.78
2024-01-05 22:00:00,38524.95,38596.21,38524.95,38570.36,1148.28
2024-01-05 23:00:00,38768.18,38843.33,38738.43,38819.86,937.46
2024-01-06 00:00:00,39185.27,39225.19,39011.16,39084.02,899.64
2024-01-06 01:00:00,38699.69,38825.77,38601.36,38782.2,2260.81
2024-01-06 02:00:00,39218.33,39550.23,39003.03,39250.82,3058.2
2024-01-06 03:00:00,38873.82,38893.52,38748.32,38784.11,2506.09
2024-01-06 04:00:00,39039.82,39381.73,38744.43,38979.94,1092.53
2024-01-06 05:00:00,39668.7,39872.02,39607.99,39717.45,503.37
2024-01-06 06:00:00,39424.55,39424.55,39294.16,39383.41,1455.31
2024-01-06 07:00:00,39126.92,39211.37,38904.49,39194.04,693.66
2024-01-06 08:00:00,39223.38,39368.84,38862.14,39228.25,621.75
2024-01-06 09:00:00,39000.59,39356.18,38937.39,39060.59,2354.09
2024-01-06 10:00:00,38533.99,38782.42,38434.89,38547.08,1459.44
2024-01-06 11:00:00,38679.51,38679.51,38360.5,38570.47,2043.24
2024-01-06 12:00:00,38230.7,38316.05,38008.65,38222.62,2268.44
2024-01-06 13:00:00,38351.62,38440.46,38350.13,38378.45,2094.7
2024-01-06 14:00:00,38011.98,38176.59,37977.38,38078.81,3372.26
2024-01-06 15:00:00,38683.58,38683.58,38245.49,38587.43,957.1
2024-01-06 16:00:00,38273.34,38446.16,38240.9,38330.74,801.79
2024-01-06 17:00:00,38220.41,38372.57,37991.65,38226.15,703.67
2024-01-06 18:00:00,38480.6,38662.66,38334.53,38493.68,867.37
2024-01-06 19:00:00,38176.89,38265.6,37938.63,38091.6,771.12
2024-01-06 20:00:00,38027.73,38170.59,38023.92,38166.51,1384.05
2024-01-06 21:00:00,38600.0,38738.32,38541.83,38596.12,1015.94
2024-01-06 22:00:00,38115.58,38367.66,37969.52,38070.22,1754.29
2024-01-06 23:00:00,38157.81,38187.1,37872.5,38131.14,535.64
2024-01-07 00:00:00,38174.61,38525.34,37994.15,38216.72,1310.25
2024-01-07 01:00:00,38415.13,38512.33,38252.79,38473.75,561.68
2024-01-07 02:00:00,38079.98,38151.52,37937.97,38069.9,867.03
2024-01-07 03:00:00,37582.87,37799.18,37582.87,37643.41,3421.35
2024-01-07 04:00:00,37678.48,37895.04,37641.6,37812.5,1509.73
2024-01-07 05:00:00,37910.57,38026.75,37519.4,37909.39,1228.0
2024-01-07 06:00:00,37954.61,38026.16,37730.25,37991.42,1299.19
2024-01-07 07:00:00,38111.89,38196.85,37923.24,38104.87,2124.68
2024-01-07 08:00:00,37868.23,37946.01,37837.01,37884.81,2063.19
2024-01-07 09:00:00,37950.6,38128.49,37946.1,37960.87,3693.11
2024-01-07 10:00:00,38032.53,38113.72,37913.81,38056.87,1648.45
2024-01-07 11:00:00,37878.14,37878.14,37553.96,37825.98,1168.14
2024-01-07 12:00:00,38409.05,38794.84,38227.29,38434.84,1781.02
2024-01-07 13:00:00,38619.68,38619.68,38427.07,38591.62,1346.36
2024-01-07 14:00:00,38182.25,38324.35,38004.7,38201.43,903.65
2024-01-07 15:00:00,38536.06,38600.67,38335.84,38417.2,1567.53
2024-01-07 16:00:00,38094.71,38103.87,37830.24,38099.26,952.37
2024-01-07 17:00:00,38346.46,38560.98,38275.08,38357.23,1485.73
2024-01-07 18:00:00,38773.45,38969.76,38238.17,38739.77,825.8
2024-01-07 19:00:00,38489.29,38507.15,38401.83,38469.76,795.4
2024-01-07 20:00:00,38730.07,38821.31,38533.1,38788.64,1639.88
2024-01-07 21:00:00,38802.64,39182.89,38802.64,38926.54,1107.82
2024-01-07 22:00:00,39143.06,39456.05,39143.06,39201.82,1004.77
2024-01-07 23:00:00,39829.11,40010.86,39734.47,39843.39,866.82
2024-01-08 00:00:00,39857.07,39857.07,39577.35,39760.73,822.32
2024-01-08 01:00:00,39565.36,39746.63,39205.7,39506.2,931.62
2024-01-08 02:00:00,39154.63,39286.92,39154.63,39207.78,824.36
2024-01-08 03:00:00,38908.99,39165.66,38704.91,38936.13,701.16
2024-01-08 04:00:00,38945.52,38966.39,38860.9,38911.28,974.9
2024-01-08 05:00:00,39033.11,39195.72,38763.07,39025.71,2438.93
2024-01-08 06:00:00,39149.07,39314.58,38986.35,39118.92,679.58
2024-01-08 07:00:00,39434.8,39466.36,39300.93,39397.29,1609.7
2024-01-08 08:00:00,39442.23,39483.22,39354.95,39402.48,2399.88
2024-01-08 09:00:00,39962.14,39962.14,39701.49,39895.89,620.38
2024-01-08 10:00:00,39774.6,40238.99,39637.9,39806.56,590.53
2024-01-08 11:00:00,40787.13,40811.4,40704.96,40743.77,935.49
2024-01-08 12:00:00,41008.48,41068.18,40909.93,40963.08,1115.37
2024-01-08 13:00:00,40632.21,40855.1,40444.09,40664.9,1308.06
2024-01-08 14:00:00,40281.7,40369.2,39924.85,40295.2,849.32
2024-01-08 15:00:00,40511.1,40511.1,40401.21,40462.55,2116.31
2024-01-08 16:00:00,40443.74,40598.94,40170.55,40386.17,2210.61
2024-01-08 17:00:00,40638.5,40655.45,40599.93,40634.23,1661.88
2024-01-08 18:00:00,40859.45,40988.95,40751.14,40799.77,1001.09
2024-01-08 19:00:00,40609.88,40813.87,40571.13,40775.22,1177.88
2024-01-08 20:00:00,40513.03,40614.38,40111.45,40481.98,1873.66
2024-01-08 21:00:00,40058.66,40058.66,39771.62,39962.02,1814.91
2024-01-08 22:00:00,39815.11,40137.05,39662.89,39810.61,2101.97
2024-01-08 23:00:00,40234.51,40234.51,39934.83,40103.92,675.89
2024-01-09 00:00:00,40180.83,40202.95,40067.41,40178.2,2195.05
2024-01-09 01:00:00,39709.2,39877.23,39709.2,39753.47,1820.02
2024-01-09 02:00:00,39787.54,39934.96,39787.54,39813.18,1192.42
2024-01-09 03:00:00,39855.18,40226.22,39855.18,39945.34,1260.06
2024-01-09 04:00:00,39627.13,39661.86,39356.59,39645.51,1252.16
2024-01-09 05:00:00,39586.79,39761.81,39432.39,39698.46,615.03
2024-01-09 06:00:00,39731.73,39750.83,39585.7,39719.03,1251.97
2024-01-09 07:00:00,39397.18,39397.18,39177.14,39333.69,521.31
2024-01-09 08:00:00,39413.05,39830.03,39413.05,39454.98,2013.71
2024-01-09 09:00:00,39661.25,40002.79,39331.35,39645.36,1008.73
2024-01-09 10:00:00,39985.91,40331.26,39835.83,40014.9,646.79
2024-01-09 11:00:00,40361.52,40703.28,40196.72,40377.79,1391.19
2024-01-09 12:00:00,39893.28,40335.27,39762.43,39905.92,1487.18
2024-01-09 13:00:00,39574.77,39614.11,39572.92,39588.13,1150.0
2024-01-09 14:00:00,39698.57,39797.14,39675.74,39763.61,1910.93
2024-01-09 15:00:00,39981.86,39981.86,39935.67,39939.43,733.22
2024-01-09 16:00:00,40079.62,40307.66,40058.88,40116.47,861.5
2024-01-09 17:00:00,41458.33,41697.5,41437.9,41460.4,708.12
2024-01-09 18:00:00,41629.77,41690.84,41272.04,41664.06,592.84
2024-01-09 19:00:00,42151.17,42151.17,41855.12,42071.3,1366.17
2024-01-09 20:00:00,42375.52,42622.24,42326.03,42416.63,2275.31
2024-01-09 21:00:00,42718.35,42908.9,42458.31,42654.34,1170.62
2024-01-09 22:00:00,42558.84,42836.6,42487.24,42540.42,760.32
2024-01-09 23:00:00,42869.13,42869.13,42644.58,42818.17,2248.53
2024-01-10 00:00:00,42603.01,42814.55,42183.54,42537.13,1626.71
2024-01-10 01:00:00,42381.58,42683.56,42364.79,42451.99,714.92
2024-01-10 02:00:00,42360.2,42360.2,42112.29,42277.1,1895.68
2024-01-10 03:00:00,42200.74,42426.49,42200.74,42307.57,1305.87
2024-01-10 04:00:00,43073.92,43362.01,42805.23,43153.82,1092.46
2024-01-10 05:00:00,42419.83,42477.02,42411.92,42471.41,924.06
2024-01-10 06:00:00,42757.16,42823.37,42719.06,42722.15,506.42
2024-01-10 07:00:00,42132.56,42230.09,42115.05,42138.15,870.01
2024-01-10 08:00:00,42004.68,42023.68,41633.9,41969.37,795.48
2024-01-10 09:00:00,42437.25,42510.33,42292.0,42362.71,869.64
2024-01-10 10:00:00,42286.98,42409.6,42286.98,42386.86,1626.77
2024-01-10 11:00:00,42108.2,42249.77,41969.03,41999.05,2731.3
2024-01-10 12:00:00,41631.13,41877.08,41631.13,41743.91,1042.67
2024-01-10 13:00:00,41977.37,42153.35,41857.62,41987.96,972.09
2024-01-10 14:00:00,41660.37,42140.47,41571.47,41727.51,739.25
2024-01-10 15:00:00,41646.97,42239.19,41613.47,41805.64,786.0
2024-01-10 16:00:00,41745.66,42053.02,41413.27,41822.79,996.7
2024-01-10 17:00:00,41756.33,41756.33,41569.33,41591.36,2002.97
2024-01-10 18:00:00,42430.42,42430.42,42262.37,42361.43,597.98
2024-01-10 19:00:00,42609.66,42658.06,42509.05,42592.46,843.19
2024-01-10 20:00:00,41886.08,41992.5,41785.03,41862.4,529.26
2024-01-10 21:00:00,41818.51,42166.1,41818.51,41930.03,1761.92
2024-01-10 22:00:00,41657.12,41883.19,41558.08,41694.37,1874.44
2024-01-10 23:00:00,42066.67,42448.63,41341.21,42000.14,723.24
2024-01-11 00:00:00,41750.05,41750.05,41657.88,41717.44,1145.22
2024-01-11 01:00:00,41665.07,41793.19,41658.74,41677.41,651.27
2024-01-11 02:00:00,41895.82,41899.34,41621.26,41858.55,3440.39
2024-01-11 03:00:00,42169.14,42308.62,42129.26,42170.32,888.52
2024-01-11 04:00:00,41692.35,41975.35,41542.99,41740.74,907.05
2024-01-11 05:00:00,41583.3,41824.64,41335.31,41622.43,1362.39
2024-01-11 06:00:00,41499.74,41652.21,41348.3,41454.65,1016.18
2024-01-11 07:00:00,41274.14,41356.87,41135.62,41224.65,1254.29
2024-01-11 08:00:00,41874.38,42101.11,41704.09,41852.31,1570.15
2024-01-11 09:00:00,41988.03,42003.87,41813.12,41998.3,1244.9
2024-01-11 10:00:00,41499.57,41689.22,41499.57,41548.95,807.96
2024-01-11 11:00:00,41877.14,42273.56,41832.4,41877.06,1317.09
2024-01-11 12:00:00,42541.65,42785.05,42444.57,42644.48,1262.72
2024-01-11 13:00:00,43076.9,43188.83,42821.18,43023.37,693.83
2024-01-11 14:00:00,42509.6,42525.29,42043.61,42469.12,1739.26
2024-01-11 15:00:00,42380.9,42380.9,42235.92,42294.57,1808.82
2024-01-11 16:00:00,42871.42,43401.45,42716.64,42755.94,1738.95
2024-01-11 17:00:00,42550.43,42550.43,42394.51,42498.98,1473.55
2024-01-11 18:00:00,42729.23,42762.99,42553.56,42661.38,3259.66
2024-01-11 19:00:00,42944.02,43029.93,42836.38,42945.67,2269.08
2024-01-11 20:00:00,42574.14,42755.63,42520.44,42607.63,652.35
2024-01-11 21:00:00,42586.85,42761.96,42348.13,42586.84,509.3
2024-01-11 22:00:00,41475.29,41491.94,41391.88,41424.03,1367.13
2024-01-11 23:00:00,40980.85,41198.87,40980.85,41063.75,1319.26
2024-01-12 00:00:00,40992.17,41073.6,40796.89,40976.04,693.59
2024-01-12 01:00:00,40565.91,40714.65,40514.32,40542.17,603.22
2024-01-12 02:00:00,40962.26,41167.21,40962.26,41112.66,634.28
2024-01-12 03:00:00,40672.8,40902.91,40425.9,40613.99,1736.13
2024-01-12 04:00:00,40424.86,40480.28,40422.43,40462.35,816.07
2024-01-12 05:00:00,40499.95,40633.14,40264.58,40508.42,950.19
2024-01-12 06:00:00,40922.56,41011.49,40888.1,41011.38,2796.18
2024-01-12 07:00:00,40481.08,40623.48,40264.69,40511.96,647.78
2024-01-12 08:00:00,40937.64,41010.31,40620.43,40917.58,800.47
2024-01-12 09:00:00,40985.79,41049.31,40688.99,40922.0,575.76
2024-01-12 10:00:00,40486.38,40717.01,40363.48,40580.96,1317.89
2024-01-12 11:00:00,40689.25,40819.08,40558.64,40742.4,1625.43
2024-01-12 12:00:00,40757.49,41055.34,40477.41,40812.62,1138.39
2024-01-12 13:00:00,40571.47,40671.33,40482.15,40604.61,662.79
2024-01-12 14:00:00,40674.83,40674.83,40426.09,40629.68,1013.21
2024-01-12 15:00:00,40341.27,40543.21,40295.58,40496.92,691.03
2024-01-12 16:00:00,40535.89,41026.07,40378.04,40537.06,762.89
2024-01-12 17:00:00,40695.76,40772.55,40656.45,40767.97,1614.32
2024-01-12 18:00:00,41352.43,41473.07,41176.86,41325.25,519.62
2024-01-12 19:00:00,40869.45,41028.74,40770.17,40891.17,1073.6
2024-01-12 20:00:00,41566.99,41665.6,41321.85,41644.39,1967.53
2024-01-12 21:00:00,40966.79,40989.89,40945.72,40956.15,743.95
2024-01-12 22:00:00,40805.66,40949.53,40599.18,40903.88,1328.5
2024-01-12 23:00:00,41100.09,41132.16,40773.17,41110.94,2161.47
2024-01-13 00:00:00,41132.74,41214.95,41132.74,41210.64,1116.36
2024-01-13 01:00:00,41071.53,41071.53,40927.6,40992.72,1057.69
2024-01-13 02:00:00,40951.29,41148.11,40870.27,40920.71,1640.15
2024-01-13 03:00:00,40699.91,41071.5,40542.65,40749.47,1757.58
2024-01-13 04:00:00,40605.59,40605.59,40451.0,40545.54,575.95
2024-01-13 05:00:00,40790.73,40907.21,40790.73,40841.89,2589.54
2024-01-13 06:00:00,41091.91,41296.87,40929.71,40967.56,506.8
2024-01-13 07:00:00,40715.45,40765.17,40653.69,40726.47,1872.85
2024-01-13 08:00:00,40954.02,41495.58,40727.01,41041.68,766.65
2024-01-13 09:00:00,41051.83,41238.79,41029.38,41150.47,962.17
2024-01-13 10:00:00,41450.02,41857.65,41155.79,41438.23,1161.98
2024-01-13 11:00:00,41622.61,41751.41,41622.61,41662.7,987.87
2024-01-13 12:00:00,41414.04,41742.6,41329.89,41369.38,1793.27
2024-01-13 13:00:00,41264.27,41369.51,41075.36,41172.61,855.61
2024-01-13 14:00:00,41359.57,41502.16,41359.57,41437.29,1104.52
2024-01-13 15:00:00,41625.53,41838.67,41560.74,41654.9,765.88
2024-01-13 16:00:00,41779.49,41779.49,41634.54,41648.31,747.03
2024-01-13 17:00:00,41737.5,41765.66,41555.98,41690.96,681.22
2024-01-13 18:00:00,42239.37,42286.47,41871.16,42149.62,1100.42
2024-01-13 19:00:00,41894.82,42329.29,41726.63,41937.89,1290.63
2024-01-13 20:00:00,42058.78,42550.39,41947.28,42135.33,1230.76
2024-01-13 21:00:00,42037.76,42066.44,41862.81,42063.44,1186.32
2024-01-13 22:00:00,42110.58,42110.58,41863.42,41986.11,2064.24
2024-01-13 23:00:00,42326.02,42725.87,42326.02,42383.16,1830.31
2024-01-14 00:00:00,42675.95,42724.48,42487.42,42684.12,2011.15
2024-01-14 01:00:00,42902.09,43294.72,42902.09,42982.84,863.63
2024-01-14 02:00:00,43296.25,43658.79,43296.25,43466.04,698.95
2024-01-14 03:00:00,43555.33,43569.68,43386.86,43474.74,1571.05
2024-01-14 04:00:00,43613.13,43878.52,43469.05,43729.79,819.65
2024-01-14 05:00:00,43637.62,43724.82,43597.09,43614.87,987.23
2024-01-14 06:00:00,43665.46,43884.55,43665.46,43736.79,1585.83
2024-01-14 07:00:00,43732.72,43837.46,43438.11,43689.06,962.59
2024-01-14 08:00:00,43804.51,44103.51,43578.06,43726.19,1481.17
2024-01-14 09:00:00,44001.75,44052.15,43848.56,43950.1,751.54
2024-01-14 10:00:00,43758.54,43775.09,43334.3,43644.7,1478.86
2024-01-14 11:00:00,44377.85,44452.16,44253.63,44433.2,1022.51
2024-01-14 12:00:00,44096.65,44145.83,43744.94,44053.67,2003.08
2024-01-14 13:00:00,43574.62,43829.05,43382.15,43599.73,750.2
2024-01-14 14:00:00,44074.44,44473.75,43349.65,44034.37,683.2
2024-01-14 15:00:00,44312.93,44452.74,44137.49,44334.25,2295.21
2024-01-14 16:00:00,44616.83,44623.58,44461.38,44572.31,921.59
2024-01-14 17:00:00,44775.73,45001.24,44674.96,44813.26,1600.15
2024-01-14 18:00:00,44840.26,44907.96,44634.97,44809.49,2174.49
2024-01-14 19:00:00,44395.25,44469.31,44319.38,44468.07,887.1
2024-01-14 20:00:00,44478.18,44652.55,44308.89,44497.8,571.6
2024-01-14 21:00:00,44300.99,44577.67,44162.92,44241.9,1075.21
2024-01-14 22:00:00,44613.58,44724.79,44602.0,44613.11,1160.32
2024-01-14 23:00:00,44590.86,44713.67,44464.19,44557.98,1026.03
2024-01-15 00:00:00,44213.82,44721.98,44002.88,44245.6,1362.78
2024-01-15 01:00:00,44195.28,44278.13,44038.64,44125.13,1117.01
2024-01-15 02:00:00,44362.55,44433.4,43979.62,44282.05,761.25
2024-01-15 03:00:00,43952.68,44151.47,43952.68,44070.1,908.65
2024-01-15 04:00:00,43662.43,43987.6,43466.39,43762.37,1612.69
2024-01-15 05:00:00,43819.27,43992.5,43518.21,43854.51,2207.36
2024-01-15 06:00:00,43937.06,44192.68,43675.79,43947.34,1048.29
2024-01-15 07:00:00,43831.57,43831.57,43648.44,43758.22,1948.5
2024-01-15 08:00:00,43556.26,43661.69,43294.33,43583.29,760.28
2024-01-15 09:00:00,43693.24,43881.16,43461.72,43670.72,548.65
2024-01-15 10:00:00,43119.5,43141.48,42970.82,43134.41,1424.23
2024-01-15 11:00:00,42501.45,42809.17,42398.86,42619.47,1429.51
2024-01-15 12:00:00,42354.12,42676.38,42221.75,42359.42,1949.65
2024-01-15 13:00:00,42296.23,42477.98,42070.83,42283.08,569.34
2024-01-15 14:00:00,42361.7,42549.46,42358.98,42396.47,771.66
2024-01-15 15:00:00,42851.68,43294.63,42647.61,42935.38,1329.73
2024-01-15 16:00:00,43305.3,43427.65,43003.85,43252.18,2037.93
2024-01-15 17:00:00,43259.91,43436.41,42995.82,43193.97,771.5
2024-01-15 18:00:00,43213.15,43306.93,43114.3,43187.84,1826.47
2024-01-15 19:00:00,42805.49,43044.45,42569.81,42820.22,543.48
2024-01-15 20:00:00,42851.07,43142.09,42704.24,42814.33,562.19
2024-01-15 21:00:00,42745.87,42949.8,42638.36,42709.7,1519.66
2024-01-15 22:00:00,42843.03,42843.03,42791.22,42828.55,869.53
2024-01-15 23:00:00,42499.8,42555.62,42352.02,42527.67,2106.58
2024-01-16 00:00:00,42634.94,43091.44,42422.68,42717.75,1189.71
2024-01-16 01:00:00,43301.07,43390.81,43224.94,43281.97,734.41
2024-01-16 02:00:00,43183.21,43412.1,43093.33,43242.64,1331.82
2024-01-16 03:00:00,43436.66,43436.66,43236.97,43392.26,1987.25
2024-01-16 04:00:00,43682.6,43776.48,43597.64,43649.89,972.0
2024-01-16 05:00:00,43532.81,43532.81,43339.8,43501.34,1737.66
2024-01-16 06:00:00,43535.74,43775.06,43392.28,43585.64,537.94
2024-01-16 07:00:00,43661.39,43740.17,43545.61,43591.23,2863.87
2024-01-16 08:00:00,43648.42,43799.99,43327.27,43628.53,1221.56
2024-01-16 09:00:00,43255.08,43392.14,43027.17,43342.11,1192.92
2024-01-16 10:00:00,43481.65,43483.41,42979.39,43352.08,1266.66
